departure_province,departure_fr,destination_fr,tonnage
Normandie,Honfleur,Fécamp,40
Normandie,Honfleur,Fécamp,42
Normandie,Honfleur,Fécamp,50
Normandie,Honfleur,Fécamp,52
Normandie,Honfleur,Fredrikstad ,100
Normandie,Honfleur,Fredrikstad ,100
Normandie,Honfleur,Fredrikstad ,122
Normandie,Honfleur,Fredrikstad ,130
Normandie,Honfleur,Grands Bancs de Terre-Neuve,104
Normandie,Honfleur,Grands Bancs de Terre-Neuve,110
Normandie,Honfleur,Grands Bancs de Terre-Neuve,116
Normandie,Honfleur,Grands Bancs de Terre-Neuve,120
Normandie,Honfleur,Grands Bancs de Terre-Neuve,120
Normandie,Honfleur,Grands Bancs de Terre-Neuve,64
Normandie,Honfleur,Grands Bancs de Terre-Neuve,70
Normandie,Honfleur,Grands Bancs de Terre-Neuve,70
Normandie,Honfleur,Grands Bancs de Terre-Neuve,75
Normandie,Honfleur,Grands Bancs de Terre-Neuve,80
Normandie,Honfleur,Grands Bancs de Terre-Neuve,83
Normandie,Honfleur,Grands Bancs de Terre-Neuve,84
Normandie,Honfleur,Grands Bancs de Terre-Neuve,90
Normandie,Honfleur,Grands Bancs de Terre-Neuve,92
Normandie,Honfleur,Grands Bancs de Terre-Neuve,95
Normandie,Honfleur,Grands Bancs de Terre-Neuve,96
Normandie,Honfleur,Granville,36
Normandie,Honfleur,Granville,40
Normandie,Honfleur,Granville,65
Normandie,Honfleur,Granville,70
Normandie,Honfleur,Granville,75
Normandie,Honfleur,Harfleur,16
Normandie,Honfleur,Harfleur,18
Normandie,Honfleur,Harfleur,18
Normandie,Honfleur,Harfleur,2
Normandie,Honfleur,Harfleur,2
Normandie,Honfleur,Harfleur,20
Normandie,Honfleur,Harfleur,20
Normandie,Honfleur,Harfleur,22
Normandie,Honfleur,Harfleur,24
Normandie,Honfleur,Harfleur,26
Normandie,Honfleur,Harfleur,26
Normandie,Honfleur,Harfleur,26
Normandie,Honfleur,Harfleur,28
Normandie,Honfleur,Harfleur,3
Normandie,Honfleur,Harfleur,30
Normandie,Honfleur,Harfleur,30
Normandie,Honfleur,Harfleur,32
Normandie,Honfleur,Harfleur,33
Normandie,Honfleur,Harfleur,33
Normandie,Honfleur,Harfleur,34
Normandie,Honfleur,Harfleur,36
Normandie,Honfleur,Harfleur,42
Normandie,Honfleur,Harfleur,45
Normandie,Honfleur,Harfleur,6
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Harfleur,9
Normandie,Honfleur,Honfleur,35
Normandie,Honfleur,Isigny,36
Normandie,Honfleur,Isigny,36
Normandie,Honfleur,Isigny,36
Normandie,Honfleur,Isigny,36
Normandie,Honfleur,Isigny,38
Normandie,Honfleur,Isigny,40
Normandie,Honfleur,Isigny,45
Normandie,Honfleur,Isigny,45
Normandie,Honfleur,La Hougue,12
Normandie,Honfleur,La Hougue,12
Normandie,Honfleur,La Hougue,20
Normandie,Honfleur,La Hougue,23
Normandie,Honfleur,La Hougue,48
Normandie,Honfleur,La Rochelle,69
Normandie,Honfleur,La Rochelle,70
Normandie,Honfleur,La Tremblade,127
Normandie,Honfleur,La Tremblade,80
Normandie,Honfleur,Le Croisic,84
Normandie,Honfleur,Le Havre,100
Normandie,Honfleur,Le Havre,100
Normandie,Honfleur,Le Havre,104
Normandie,Honfleur,Le Havre,104
Normandie,Honfleur,Le Havre,104
Normandie,Honfleur,Le Havre,104
Normandie,Honfleur,Le Havre,106
Normandie,Honfleur,Le Havre,108
Normandie,Honfleur,Le Havre,112
Normandie,Honfleur,Le Havre,112
Normandie,Honfleur,Le Havre,118
Normandie,Honfleur,Le Havre,119
Normandie,Honfleur,Le Havre,12
Normandie,Honfleur,Le Havre,120
Normandie,Honfleur,Le Havre,122
Normandie,Honfleur,Le Havre,130
Normandie,Honfleur,Le Havre,15
Normandie,Honfleur,Le Havre,190
Normandie,Honfleur,Le Havre,2
Normandie,Honfleur,Le Havre,200
Normandie,Honfleur,Le Havre,210
Normandie,Honfleur,Le Havre,210
Normandie,Honfleur,Le Havre,22
Normandie,Honfleur,Le Havre,22
Normandie,Honfleur,Le Havre,22
Normandie,Honfleur,Le Havre,22
Normandie,Honfleur,Le Havre,224
Normandie,Honfleur,Le Havre,230
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,26
Normandie,Honfleur,Le Havre,280
Normandie,Honfleur,Le Havre,30
Normandie,Honfleur,Le Havre,30
Normandie,Honfleur,Le Havre,32
Normandie,Honfleur,Le Havre,32
Normandie,Honfleur,Le Havre,33
Normandie,Honfleur,Le Havre,33
Normandie,Honfleur,Le Havre,33
Normandie,Honfleur,Le Havre,33
Normandie,Honfleur,Le Havre,36
Normandie,Honfleur,Le Havre,36
Normandie,Honfleur,Le Havre,36
Normandie,Honfleur,Le Havre,36
Normandie,Honfleur,Le Havre,36
Normandie,Honfleur,Le Havre,4
Normandie,Honfleur,Le Havre,40
Normandie,Honfleur,Le Havre,42
Normandie,Honfleur,Le Havre,45
Normandie,Honfleur,Le Havre,45
Normandie,Honfleur,Le Havre,45
Normandie,Honfleur,Le Havre,45
Normandie,Honfleur,Le Havre,45
Normandie,Honfleur,Le Havre,48
Normandie,Honfleur,Le Havre,48
Normandie,Honfleur,Le Havre,48
Normandie,Honfleur,Le Havre,50
Normandie,Honfleur,Le Havre,50
Normandie,Honfleur,Le Havre,52
Normandie,Honfleur,Le Havre,54
Normandie,Honfleur,Le Havre,54
Normandie,Honfleur,Le Havre,6
Normandie,Honfleur,Le Havre,60
Normandie,Honfleur,Le Havre,60
Normandie,Honfleur,Le Havre,60
Normandie,Honfleur,Le Havre,70
Normandie,Honfleur,Le Havre,70
Normandie,Honfleur,Le Havre,70
Normandie,Honfleur,Le Havre,70
Normandie,Honfleur,Le Havre,74
Normandie,Honfleur,Le Havre,75
Normandie,Honfleur,Le Havre,75
Normandie,Honfleur,Le Havre,76
Normandie,Honfleur,Le Havre,80
Normandie,Honfleur,Le Havre,80
Normandie,Honfleur,Le Havre,81
Normandie,Honfleur,Le Havre,9
Normandie,Honfleur,Le Havre,9
Normandie,Honfleur,Le Havre,9
Normandie,Honfleur,Le Havre,9
Normandie,Honfleur,Le Havre,9
Normandie,Honfleur,Le Havre,9
Normandie,Honfleur,Le Havre,90
Normandie,Honfleur,Le Havre,95
Normandie,Honfleur,Le Tréport,28
Normandie,Honfleur,Libourne,100
Normandie,Honfleur,Lisbonne,100
Normandie,Honfleur,Lisbonne,84
Normandie,Honfleur,Liverpool,200
Normandie,Honfleur,Lorient,47
Normandie,Honfleur,Marennes,92
Normandie,Honfleur,Marseille,112
Normandie,Honfleur,Marseille,122
Normandie,Honfleur,Marseille,220
Normandie,Honfleur,Martinique,90
Normandie,Honfleur,Nantes,185
Normandie,Honfleur,Nantes,40
Normandie,Honfleur,Nantes,55
Normandie,Honfleur,Nantes,80
Normandie,Honfleur,Noirmoutier,40
Normandie,Honfleur,Pont-Audemer,25
Normandie,Honfleur,Pont-Audemer,30
Normandie,Honfleur,Pont-Audemer,33
Normandie,Honfleur,Pont-Audemer,38
Normandie,Honfleur,Rotterdam,120
Normandie,Honfleur,Rotterdam,36
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,100
Normandie,Honfleur,Rouen,102
Normandie,Honfleur,Rouen,104
Normandie,Honfleur,Rouen,104
Normandie,Honfleur,Rouen,104
Normandie,Honfleur,Rouen,104
Normandie,Honfleur,Rouen,104
Normandie,Honfleur,Rouen,104
Normandie,Honfleur,Rouen,104
Normandie,Honfleur,Rouen,108
Normandie,Honfleur,Rouen,108
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,112
Normandie,Honfleur,Rouen,118
Normandie,Honfleur,Rouen,126
Normandie,Honfleur,Rouen,150
Normandie,Honfleur,Rouen,165
Normandie,Honfleur,Rouen,180
Normandie,Honfleur,Rouen,196
Normandie,Honfleur,Rouen,2
Normandie,Honfleur,Rouen,205
Normandie,Honfleur,Rouen,24
Normandie,Honfleur,Rouen,24
Normandie,Honfleur,Rouen,24
Normandie,Honfleur,Rouen,24
Normandie,Honfleur,Rouen,25
Normandie,Honfleur,Rouen,25
Normandie,Honfleur,Rouen,25
Normandie,Honfleur,Rouen,26
Normandie,Honfleur,Rouen,269
Normandie,Honfleur,Rouen,30
Normandie,Honfleur,Rouen,30
Normandie,Honfleur,Rouen,30
Normandie,Honfleur,Rouen,30
Normandie,Honfleur,Rouen,32
Normandie,Honfleur,Rouen,32
Normandie,Honfleur,Rouen,32
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,33
Normandie,Honfleur,Rouen,34
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,35
Normandie,Honfleur,Rouen,36
Normandie,Honfleur,Rouen,36
Normandie,Honfleur,Rouen,36
Normandie,Honfleur,Rouen,36
Normandie,Honfleur,Rouen,36
Normandie,Honfleur,Rouen,38
Normandie,Honfleur,Rouen,38
Normandie,Honfleur,Rouen,38
Normandie,Honfleur,Rouen,38
Normandie,Honfleur,Rouen,38
Normandie,Honfleur,Rouen,38
Normandie,Honfleur,Rouen,38
Normandie,Honfleur,Rouen,4
Normandie,Honfleur,Rouen,40
Normandie,Honfleur,Rouen,40
Normandie,Honfleur,Rouen,42
Normandie,Honfleur,Rouen,42
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,45
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,48
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,50
Normandie,Honfleur,Rouen,54
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,60
Normandie,Honfleur,Rouen,62
Normandie,Honfleur,Rouen,62
Normandie,Honfleur,Rouen,66
Normandie,Honfleur,Rouen,66
Normandie,Honfleur,Rouen,66
Normandie,Honfleur,Rouen,66
Normandie,Honfleur,Rouen,66
Normandie,Honfleur,Rouen,66
Normandie,Honfleur,Rouen,66
Normandie,Honfleur,Rouen,70
Normandie,Honfleur,Rouen,70
Normandie,Honfleur,Rouen,70
Normandie,Honfleur,Rouen,70
Normandie,Honfleur,Rouen,74
Normandie,Honfleur,Rouen,74
Normandie,Honfleur,Rouen,74
Normandie,Honfleur,Rouen,74
Normandie,Honfleur,Rouen,74
Normandie,Honfleur,Rouen,80
Normandie,Honfleur,Rouen,80
Normandie,Honfleur,Rouen,80
Normandie,Honfleur,Rouen,80
Normandie,Honfleur,Rouen,86
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,90
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,94
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,95
Normandie,Honfleur,Rouen,96
Normandie,Honfleur,Rouen,96
Normandie,Honfleur,Saint-Brieuc,86
Normandie,Honfleur,Saint-Malo,35
Normandie,Honfleur,Saint-Malo,66
Normandie,Honfleur,Saint-Malo,80
Normandie,Honfleur,Saint-Malo,84
Normandie,Honfleur,Saint-Valery en Caux,22
Normandie,Honfleur,Sète,196
Normandie,Honfleur,Sète,215
Normandie,Honfleur,"Terre-Neuve, île de",106
Normandie,Honfleur,"Terre-Neuve, île de",114
Normandie,Honfleur,"Terre-Neuve, île de",120
Normandie,Honfleur,"Terre-Neuve, île de",60
Normandie,Honfleur,Touques,15
Normandie,Honfleur,Touques,33
Normandie,Honfleur,Touques,38
Normandie,Honfleur,Touques,6
Normandie,Honfleur,Wolgast,165
Normandie,îles Chausey,Rouen,36
Normandie,îles Chausey,Rouen,36
Normandie,îles Chausey,Rouen,40
Normandie,îles Chausey,Saint-Malo,40
Normandie,îles Chausey,Saint-Malo,40
Normandie,îles Chausey,Saint-Malo,40
Normandie,Isigny,Bernières-sur-Mer,10
Normandie,Isigny,Blaye,35
Normandie,Isigny,Blaye,60
Normandie,Isigny,Bordeaux,45
Normandie,Isigny,Bordeaux,60
Normandie,Isigny,Brest,50
Normandie,Isigny,Caen ,40
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,12
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,15
Normandie,Isigny,Cherbourg,17
Normandie,Isigny,Cherbourg,17
Normandie,Isigny,Cherbourg,17
Normandie,Isigny,Cherbourg,17
Normandie,Isigny,Cherbourg,17
Normandie,Isigny,Cherbourg,17
Normandie,Isigny,Cherbourg,17
Normandie,Isigny,Cherbourg,18
Normandie,Isigny,Cherbourg,18
Normandie,Isigny,Cherbourg,18
Normandie,Isigny,Cherbourg,18
Normandie,Isigny,Cherbourg,18
Normandie,Isigny,Cherbourg,18
Normandie,Isigny,Cherbourg,18
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,19
Normandie,Isigny,Cherbourg,20
Normandie,Isigny,Cherbourg,20
Normandie,Isigny,Cherbourg,21
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,24
Normandie,Isigny,Cherbourg,25
Normandie,Isigny,Cherbourg,25
Normandie,Isigny,Cherbourg,25
Normandie,Isigny,Cherbourg,25
Normandie,Isigny,Cherbourg,25
Normandie,Isigny,Cherbourg,25
Normandie,Isigny,Cherbourg,27
Normandie,Isigny,Cherbourg,27
Normandie,Isigny,Cherbourg,28
Normandie,Isigny,Cherbourg,28
Normandie,Isigny,Cherbourg,30
Normandie,Isigny,Cherbourg,30
Normandie,Isigny,Cherbourg,30
Normandie,Isigny,Cherbourg,36
Normandie,Isigny,Cherbourg,36
Normandie,Isigny,Cherbourg,37
Normandie,Isigny,Cherbourg,40
Normandie,Isigny,Cherbourg,40
Normandie,Isigny,Cherbourg,40
Normandie,Isigny,Cherbourg,44
Normandie,Isigny,Cherbourg,45
Normandie,Isigny,Cherbourg,45
Normandie,Isigny,Cherbourg,45
Normandie,Isigny,Cherbourg,45
Normandie,Isigny,Cherbourg,45
Normandie,Isigny,Cherbourg,45
Normandie,Isigny,Cherbourg,48
Normandie,Isigny,Cherbourg,48
Normandie,Isigny,Cherbourg,48
Normandie,Isigny,Cherbourg,50
Normandie,Isigny,Cherbourg,50
Normandie,Isigny,Cherbourg,57
Normandie,Isigny,Cherbourg,57
Normandie,Isigny,Cherbourg,64
Normandie,Isigny,Cherbourg,64
Normandie,Isigny,Cherbourg,65
Normandie,Isigny,Cherbourg,8
Normandie,Isigny,Cherbourg,8
Normandie,Isigny,Cherbourg,8
Normandie,Isigny,Cherbourg,8
Normandie,Isigny,Cherbourg,8
Normandie,Isigny,Cherbourg,8
Normandie,Isigny,Cherbourg,8
Normandie,Isigny,Courseulles,10
Normandie,Isigny,Courseulles,15
Normandie,Isigny,Courseulles,18
Normandie,Isigny,Dieppe,25
Normandie,Isigny,Honfleur,36
Normandie,Isigny,Honfleur,36
Normandie,Isigny,Honfleur,36
Normandie,Isigny,Honfleur,38
Normandie,Isigny,Honfleur,45
Normandie,Isigny,La Hougue,18
Normandie,Isigny,La Hougue,26
Normandie,Isigny,La Hougue,3
Normandie,Isigny,La Hougue,30
Normandie,Isigny,Langrune,12
Normandie,Isigny,La Rochelle,58
Normandie,Isigny,Le Havre,12
Normandie,Isigny,Le Havre,15
Normandie,Isigny,Le Havre,18
Normandie,Isigny,Le Havre,18
Normandie,Isigny,Le Havre,18
Normandie,Isigny,Le Havre,18
Normandie,Isigny,Le Havre,18
Normandie,Isigny,Le Havre,20
Normandie,Isigny,Le Havre,20
Normandie,Isigny,Le Havre,20
Normandie,Isigny,Le Havre,20
Normandie,Isigny,Le Havre,20
Normandie,Isigny,Le Havre,20
Normandie,Isigny,Le Havre,20
Normandie,Isigny,Le Havre,24
Normandie,Isigny,Le Havre,25
Normandie,Isigny,Le Havre,30
Normandie,Isigny,Le Havre,36
Normandie,Isigny,Le Havre,36
Normandie,Isigny,Le Havre,36
Normandie,Isigny,Le Havre,36
Normandie,Isigny,Le Havre,36
Normandie,Isigny,Le Havre,36
Normandie,Isigny,Le Havre,36
Normandie,Isigny,Le Havre,40
Normandie,Isigny,Le Havre,45
Normandie,Isigny,Le Havre,45
Normandie,Isigny,Le Havre,45
Normandie,Isigny,Le Havre,48
Normandie,Isigny,Le Havre,52
Normandie,Isigny,Le Havre,60
Normandie,Isigny,Le Havre,8
Normandie,Isigny,Le Havre,8
Normandie,Isigny,Nantes,62
Normandie,Isigny,Pont-l'Abbé,5
Normandie,Isigny,Pont-l'Abbé,5
Normandie,Isigny,Pont-l'Abbé,6
Normandie,Isigny,Pont-l'Abbé,8
Normandie,Isigny,Port-en-Bessin,18
Normandie,Isigny,Port-en-Bessin,8
Normandie,Isigny,Querqueville,18
Normandie,Isigny,Regnéville,20
Normandie,Isigny,Regnéville,20
Normandie,Isigny,Regnéville,48
Normandie,Isigny,Regnéville,55
Normandie,Isigny,Rochefort,60
Normandie,Isigny,Rouen,15
Normandie,Isigny,Rouen,15
Normandie,Isigny,Rouen,15
Normandie,Isigny,Rouen,15
Normandie,Isigny,Rouen,20
Normandie,Isigny,Rouen,21
Normandie,Isigny,Rouen,25
Normandie,Isigny,Rouen,25
Normandie,Isigny,Rouen,25
Normandie,Isigny,Rouen,25
Normandie,Isigny,Rouen,25
Normandie,Isigny,Rouen,30
Normandie,Isigny,Rouen,30
Normandie,Isigny,Rouen,30
Normandie,Isigny,Rouen,30
Normandie,Isigny,Rouen,34
Normandie,Isigny,Rouen,34
Normandie,Isigny,Rouen,34
Normandie,Isigny,Rouen,34
Normandie,Isigny,Rouen,34
Normandie,Isigny,Rouen,37
Normandie,Isigny,Rouen,40
Normandie,Isigny,Rouen,40
Normandie,Isigny,Rouen,40
Normandie,Isigny,Rouen,40
Normandie,Isigny,Rouen,45
Normandie,Isigny,Rouen,45
Normandie,Isigny,Rouen,45
Normandie,Isigny,Rouen,45
Normandie,Isigny,Rouen,48
Normandie,Isigny,Rouen,48
Normandie,Isigny,Rouen,50
Normandie,Isigny,Rouen,60
Normandie,Isigny,Rouen,60
Normandie,Isigny,Rouen,60
Normandie,Isigny,Saint-Aubin,4
Normandie,Isigny,Saint-Aubin,8
Normandie,Isigny,Saint-Aubin,8
Normandie,Isigny,Saint-Aubin,8
Normandie,Isigny,Saint-Aubin,8
Normandie,Isigny,Saint-Fromond,12
Normandie,Isigny,Saint-Fromond,15
Normandie,Isigny,Saint-Fromond,18
Normandie,Isigny,Tonnay-Charente,90
Normandie,Isigny,Tonnay-Charente,98
Normandie,Isigny,Vannes,44
Normandie,La Hougue,Barfleur,18
Normandie,La Hougue,Barfleur,25
Normandie,La Hougue,Barfleur,30
Normandie,La Hougue,Barfleur,4
Normandie,La Hougue,Barfleur,40
Normandie,La Hougue,Bordeaux,59
Normandie,La Hougue,Caen ,24
Normandie,La Hougue,Caen ,55
Normandie,La Hougue,Cancale,14
Normandie,La Hougue,Cancale,20
Normandie,La Hougue,Cancale,20
Normandie,La Hougue,Caudebec,18
Normandie,La Hougue,Cherbourg,10
Normandie,La Hougue,Cherbourg,12
Normandie,La Hougue,Cherbourg,15
Normandie,La Hougue,Cherbourg,2
Normandie,La Hougue,Cherbourg,25
Normandie,La Hougue,Cherbourg,26
Normandie,La Hougue,Cherbourg,3
Normandie,La Hougue,Cherbourg,3
Normandie,La Hougue,Cherbourg,30
Normandie,La Hougue,Cherbourg,30
Normandie,La Hougue,Cherbourg,32
Normandie,La Hougue,Cherbourg,35
Normandie,La Hougue,Cherbourg,4
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,10
Normandie,La Hougue,Courseulles,11
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,12
Normandie,La Hougue,Courseulles,13
Normandie,La Hougue,Courseulles,13
Normandie,La Hougue,Courseulles,14
Normandie,La Hougue,Courseulles,14
Normandie,La Hougue,Courseulles,14
Normandie,La Hougue,Courseulles,14
Normandie,La Hougue,Courseulles,14
Normandie,La Hougue,Courseulles,14
Normandie,La Hougue,Courseulles,15
Normandie,La Hougue,Courseulles,15
Normandie,La Hougue,Courseulles,15
Normandie,La Hougue,Courseulles,15
Normandie,La Hougue,Courseulles,15
Normandie,La Hougue,Courseulles,15
