"port_depart","outdate_fixed","port_destination","amiraute_destination","province_destination","substate_destination","homeport_state_1789_fr","homeport_toponyme_fr","homeport_province","commodity_standardized_fr","commodity_standardized2_fr","commodity_standardized3_fr","commodity_standardized4_fr","taxe_amount01","taxe_amount02","taxe_amount03","tonnage","tonnage_unit","tonnage_class","ship_flag_standardized_fr"
Marennes,1789-05-18,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Auray,Bretagne,Sel,,,,360,0,0,"117",tx,[101-200],français
Marennes,1789-06-02,Saint-Valery-sur-Somme,Saint-Valéry-sur-Somme,Picardie,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"68",tx,[51-100],français
Ars-en-Ré,1789-09-26,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"94",tx,[51-100],français
Ars-en-Ré,1789-11-19,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"55",tx,[51-100],français
Noirmoutier,1789-08-22,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,,tx,,français
Marennes,1789-05-29,Honfleur,Honfleur,Normandie,,,,,Sel,,,,360,0,0,"74",tx,[51-100],français
La Rochelle,1789-06-17,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,,,,,360,0,0,"75",tx,[51-100],français
Beauvoir-sur-Mer,1789-09-16,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Beauvoir-sur-Mer,1789-11-11,Nantes,Nantes,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-05-01,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,54,180,0,"28",tx,[21-50],français
île de Bouin,1789-05-27,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-05-27,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-09-07,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
île de Bouin,1789-10-03,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,54,0,"28",tx,[21-50],français
Noirmoutier,1789-03-26,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"35",tx,[21-50],français
Noirmoutier,1789-04-08,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-04-23,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-05-08,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-05-09,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,240,0,0,"30",tx,[21-50],français
Noirmoutier,1789-05-23,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,"50",tx,[21-50],français
Noirmoutier,1789-06-26,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"29",tx,[21-50],français
Noirmoutier,1789-09-17,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Noirmoutier,1789-09-22,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-02-28,Libourne,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-03-16,Libourne,Bordeaux,Guyenne,,France,Arzon,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-04-15,Libourne,Bordeaux,Guyenne,,France,Port-d'Envaux,Saintonge,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-05-11,Libourne,Bordeaux,Guyenne,,France,Port-d'Envaux,Saintonge,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-06-23,Libourne,Bordeaux,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-10-05,Libourne,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"31",tx,[21-50],français
Marennes,1789-11-12,Libourne,Bordeaux,Guyenne,,France,Brest,Bretagne,Sel,,,,360,0,0,"72",tx,[51-100],français
Marennes,1789-03-30,Le Havre,Le Havre,Normandie,,France,Brest,Bretagne,Sel,,,,360,0,0,"77",tx,[51-100],français
Marennes,1789-04-08,Le Havre,Le Havre,Normandie,,France,Erquy,Bretagne,Sel,,,,360,0,0,"110",tx,[101-200],français
Marennes,1789-05-18,Le Havre,Le Havre,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"196",tx,[101-200],français
Marennes,1789-09-02,Lamarque,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-03-20,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"135",tx,[101-200],français
Marennes,1789-04-01,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"133",tx,[101-200],français
Marennes,1789-04-03,Honfleur,Honfleur,Normandie,,,,,Sel,,,,360,0,0,"148",tx,[101-200],français
Marennes,1789-04-03,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"113",tx,[101-200],français
Marennes,1789-04-11,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"150",tx,[101-200],français
Marennes,1789-05-12,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"126",tx,[101-200],français
Marennes,1789-05-18,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"116",tx,[101-200],français
Marennes,1789-06-10,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"133",tx,[101-200],français
Marennes,1789-06-12,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"127",tx,[101-200],français
Marennes,1789-06-16,Honfleur,Honfleur,Normandie,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"104",tx,[101-200],français
Marennes,1789-06-16,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"110",tx,[101-200],français
Marennes,1789-06-26,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"137",tx,[101-200],français
Marennes,1789-07-02,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"140",tx,[101-200],français
Marennes,1789-07-02,Honfleur,Honfleur,Normandie,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"133",tx,[101-200],français
Marennes,1789-07-06,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"124",tx,[101-200],français
Marennes,1789-07-08,Honfleur,Honfleur,Normandie,,France,Ars-en-Ré,Aunis,Sel,,,,360,0,0,"151",tx,[101-200],français
Marennes,1789-07-13,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"121",tx,[101-200],français
Marennes,1789-08-04,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"142",tx,[101-200],français
Marennes,1789-08-11,Honfleur,Honfleur,Normandie,,France,Rouen,Normandie,Sel,,,,360,0,0,"149",tx,[101-200],français
Marennes,1789-08-14,Honfleur,Honfleur,Normandie,,France,Granville,Normandie,Sel,,,,360,0,0,"116",tx,[101-200],français
Marennes,1789-09-04,Honfleur,Honfleur,Normandie,,France,Saint-Briac,Bretagne,Sel,,,,360,0,0,"129",tx,[101-200],français
Marennes,1789-06-19,Le Havre,Le Havre,Normandie,,France,Brest,Bretagne,Sel,,,,360,0,0,"166",tx,[101-200],français
Marennes,1789-10-26,Gravelines,Dunkerque,Flandre,,France,Brest,Bretagne,Sel,,,,480,0,0,"115",tx,[101-200],français
Marennes,1789-11-23,Gravelines,Dunkerque,Flandre,,France,Saint-Valery en Caux,Normandie,Sel,,,,480,0,0,"133",tx,[101-200],français
Marennes,1789-04-15,Gravelines,Dunkerque,Flandre,,France,Le Conquet,Bretagne,Sel,,,,480,0,0,"75",tx,[51-100],français
Marennes,1789-06-23,Gravelines,Dunkerque,Flandre,,France,Lorient,Bretagne,Sel,,,,480,0,0,"103",tx,[101-200],français
Marennes,1789-08-26,Gravelines,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"71",tx,[51-100],français
Marennes,1789-10-05,Gravelines,Dunkerque,Flandre,,France,Paimpol,Bretagne,Sel,,,,480,0,0,"51",tx,[51-100],français
Marennes,1789-04-10,Dunkerque,Dunkerque,Flandre,,France,Loix,Aunis,Sel,,,,480,0,0,"76",tx,[51-100],français
Marennes,1789-07-30,Dunkerque,Dunkerque,Flandre,,,,,Sel,,,,480,0,0,"126",tx,[101-200],français
Noirmoutier,1789-04-07,Gravelines,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"90",tx,[51-100],français
Ars-en-Ré,1789-01-27,Granville,Granville,Normandie,,France,Granville,Normandie,Sel,,,,360,0,0,"200",tx,[101-200],français
Ars-en-Ré,1789-03-09,Granville,Granville,Normandie,,France,Ars-en-Ré,Aunis,Sel,,,,360,0,0,"98",tx,[51-100],français
Ars-en-Ré,1789-09-26,Granville,Granville,Normandie,,France,Granville,Normandie,Sel,,,,360,0,0,"75",tx,[51-100],français
Marennes,1789-10-24,Étaples ,Boulogne,Picardie,,France,Dieppe,Normandie,Sel,,,,360,0,0,"108",tx,[101-200],français
Ars-en-Ré,1789-12-15,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"80",tx,[51-100],français
Beauvoir-sur-Mer,1789-10-30,Dunkerque,Dunkerque,Flandre,,France,Bourgneuf,Bretagne,Sel,,,,480,0,0,"80",tx,[51-100],français
Beauvoir-sur-Mer,1789-12-02,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,480,0,0,"70",tx,[51-100],français
Marennes,1789-06-10,Dunkerque,Dunkerque,Flandre,,France,Paimpol,Bretagne,Sel,,,,480,0,0,"112",tx,[101-200],français
Marennes,1789-07-06,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"112",tx,[101-200],français
Marennes,1789-07-18,Dunkerque,Dunkerque,Flandre,,France,Cherbourg,Normandie,Sel,,,,480,0,0,"101",tx,[101-200],français
Marennes,1789-08-28,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"155",tx,[101-200],français
Marennes,1789-09-15,Dunkerque,Dunkerque,Flandre,,France,Honfleur,Normandie,Sel,,,,480,0,0,"155",tx,[101-200],français
Marennes,1789-09-19,Dunkerque,Dunkerque,Flandre,,France,Saint-Savinien,Saintonge,Sel,,,,480,0,0,"112",tx,[101-200],français
Marennes,1789-10-30,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,480,0,0,"200",tx,[101-200],français
Marennes,1789-11-09,Dunkerque,Dunkerque,Flandre,,France,Saint-Malo,Bretagne,Sel,,,,480,0,0,"118",tx,[101-200],français
Marennes,1789-11-21,Dunkerque,Dunkerque,Flandre,,France,Le Conquet,Bretagne,Sel,,,,480,0,0,"82",tx,[51-100],français
Marennes,1789-12-05,Dunkerque,Dunkerque,Flandre,,France,Saint-Savinien,Saintonge,Sel,,,,480,0,0,"120",tx,[101-200],français
Marennes,1789-12-12,Dunkerque,Dunkerque,Flandre,,France,Saint-Servant,Bretagne,Sel,,,,480,0,0,"110",tx,[101-200],français
Noirmoutier,1789-08-11,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,,tx,,français
Noirmoutier,1789-09-18,Dunkerque,Dunkerque,Flandre,,France,Port-d'Envaux,Saintonge,Sel,,,,360,0,0,"72",tx,[51-100],français
Marennes,1789-04-23,Dieppe,Dieppe,Normandie,,France,Tonnay-Charente,Aunis,Sel,,,,360,0,0,"133",tx,[101-200],français
Marennes,1789-04-27,Dieppe,Dieppe,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"137",tx,[101-200],français
Marennes,1789-07-04,Bayonne,Bayonne,Guyenne,,France,Le Faou,Bretagne,Sel,,,,360,0,0,"61",tx,[51-100],français
Marennes,1789-04-11,Caen ,Caen,Normandie,,France,Carnac,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Marennes,1789-04-22,Caen ,Caen,Normandie,,France,Méan,Bretagne,Sel,,,,360,0,0,"73",tx,[51-100],français
Marennes,1789-05-20,Caen ,Caen,Normandie,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"63",tx,[51-100],français
Marennes,1789-06-16,Brest,Brest,Bretagne,,France,Île-aux-Moines,Bretagne,Sel,,,,240,0,0,"36",tx,[21-50],français
Marennes,1789-01-21,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-02-27,Bordeaux,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-03-30,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"58",tx,[51-100],français
Marennes,1789-04-06,Bordeaux,Bordeaux,Guyenne,,,,,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-04-04,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"52",tx,[51-100],français
Marennes,1789-04-25,Bordeaux,Bordeaux,Guyenne,,France,Quiberon,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Marennes,1789-05-09,Bordeaux,Bordeaux,Guyenne,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-07-21,Bordeaux,Bordeaux,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,240,0,0,"38",tx,[21-50],français
Marennes,1789-08-04,Bordeaux,Bordeaux,Guyenne,,France,île d'Arz,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-09-07,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-09-22,Bordeaux,Bordeaux,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,240,0,0,"35",tx,[21-50],français
Marennes,1789-10-19,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"88",tx,[51-100],français
Marennes,1789-10-29,Bordeaux,Bordeaux,Guyenne,,France,Port-d'Envaux,Saintonge,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-10-31,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-12-09,Bordeaux,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-03-02,Bordeaux,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-03-13,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Les Sables-d'Olonne,1789-05-08,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"30",tx,[21-50],français
Les Sables-d'Olonne,1789-08-22,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"30",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-05-11,Bordeaux,Bordeaux,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"30",tx,[21-50],français
Saint-Martin-de-Ré,1789-02-13,Billiers,Vannes,Bretagne,,France,Pontrieux ,Bretagne,Sel,,,,360,0,0,"80",tx,[51-100],français
Marennes,1789-05-12,Bayonne,Bayonne,Guyenne,,Espagne,Espagne atlantique,,Sel,,,,360,0,0,"51",tx,[51-100],"Espagne, undeterminé"
Les Sables-d'Olonne,1789-03-19,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-05-26,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"75",tx,[51-100],français
Les Sables-d'Olonne,1789-07-07,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"70",tx,[51-100],français
Les Sables-d'Olonne,1789-12-09,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"64",tx,[51-100],français
Saint-Gilles-sur-Vie,1789-02-28,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Saint-Gilles-sur-Vie,1789-06-20,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,360,0,0,"55",tx,[51-100],français
Saint-Gilles-sur-Vie,1789-12-12,Bayonne,Bayonne,Guyenne,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Tonnay-Charente,1789-06-13,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,,,,,360,0,0,"83",tx,[51-100],français
Tonnay-Charente,1789-06-16,Nantes,Nantes,Bretagne,,France,Saint-Savinien,Saintonge,,,,,360,0,0,"54",tx,[51-100],français
Tonnay-Charente,1789-06-27,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,,,,,360,0,0,"90",tx,[51-100],français
Tonnay-Charente,1789-07-22,Nantes,Nantes,Bretagne,,France,Saint-Savinien,Saintonge,,,,,360,0,0,"50",tx,[21-50],français
Tonnay-Charente,1789-07-31,Nantes,Nantes,Bretagne,,France,Île-aux-Moines,Bretagne,,,,,360,0,0,"58",tx,[51-100],français
Marans,1789-11-06,La Teste,Bordeaux,Guyenne,,France,La Teste,Guyenne,Son,,,,120,0,0,"26",tx,[21-50],français
Marennes,1789-07-17,Bordeaux,Bordeaux,Guyenne,,France,Brest,Bretagne,Diverses marchandises,,,,360,0,0,"54",tx,[51-100],français
Noirmoutier,1789-09-18,Nantes,Nantes,Bretagne,,France,Noirmoutier,Poitou,Soude,,,,180,0,0,"28",tx,[21-50],français
Noirmoutier,1789-09-03,Bordeaux,Bordeaux,Guyenne,,France,Noirmoutier,Poitou,Soude,,,,180,0,0,"25",tx,[21-50],français
Rochefort,1789-10-29,Bordeaux,Bordeaux,Guyenne,,France,Rhuys,Bretagne,Sucre,,,,360,0,0,"52",tx,[51-100],français
Saint-Martin-de-Ré,1789-12-12,Nantes,Nantes,Bretagne,,France,Saint-Martin-de-Ré,Aunis,Vin,,,,360,0,0,"55",tx,[51-100],français
Marennes,1789-03-05,Lorient,Lorient,Bretagne,,France,Bourcefranc ,Saintonge,Vin,,,,240,0,0,"45",tx,[21-50],français
La Perrotine,1789-04-09,Landerneau,Brest,Bretagne,,France,Arzon,Bretagne,Vin,,,,180,0,0,"24",tx,[21-50],français
La Perrotine,1789-04-28,Côtes de Bretagne,Quimper,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Vin,,,,180,0,0,"28",tx,[21-50],français
Rochefort,1789-10-31,Cherbourg,Cherbourg,Normandie,,France,Paimpol,Bretagne,Vin,,,,360,0,0,"64",tx,[51-100],français
Rochefort,1789-12-07,Brest,Brest,Bretagne,,France,Rochefort,Aunis,Vin,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-09-26,Belle-Île-en-Mer,Vannes,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Vin,,,,240,0,0,"34",tx,[21-50],français
Marennes,1789-02-21,Belle-Île-en-Mer,Vannes,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Vin,,,,240,0,0,"34",tx,[21-50],français
Saint-Martin-de-Ré,1789-01-21,Auray,Vannes,Bretagne,,France,Quiberon,Bretagne,Vin,,,,180,0,0,"24",tx,[21-50],français
Rochefort,1789-09-01,Quimper,Quimper,Bretagne,,France,Quiberon,Bretagne,Vide,,,,240,0,0,"30",tx,[21-50],français
Rochefort,1789-04-08,Nantes,Nantes,Bretagne,,France,Rhuys,Bretagne,Vide,,,,360,0,0,"150",tx,[101-200],français
Rochefort,1789-09-14,Nantes,Nantes,Bretagne,,France,Rhuys,Bretagne,Vide,,,,360,0,0,"52",tx,[51-100],français
Rochefort,1789-09-21,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Vide,,,,360,0,0,"135",tx,[101-200],français
Rochefort,1789-10-17,Nantes,Nantes,Bretagne,,France,Rhuys,Bretagne,Vide,,,,360,0,0,"130",tx,[101-200],français
Rochefort,1789-02-06,Bordeaux,Bordeaux,Guyenne,,,,,Vide,,,,360,0,0,"180",tx,[101-200],danois
Rochefort,1789-05-15,Bayonne,Bayonne,Guyenne,,France,Rhuys,Bretagne,Vide,,,,360,0,0,"135",tx,[101-200],français
Rochefort,1789-06-27,Bayonne,Bayonne,Guyenne,,France,Rhuys,Bretagne,Vide,,,,360,0,0,"140",tx,[101-200],français
Ars-en-Ré,1789-11-26,Granville,Granville,Normandie,,France,Granville,Normandie,,,,,360,0,0,"80",tx,[51-100],français
Tonnay-Charente,1789-03-04,Dunkerque,Dunkerque,Flandre,,France,Port-d'Envaux,Saintonge,,,,,480,0,0,"70",tx,[51-100],français
La Rochelle,1789-02-07,Dieppe,Dieppe,Normandie,,France,Dieppe,Normandie,,,,,360,0,0,"108",tx,[101-200],français
La Rochelle,1789-07-13,Le Croisic,Nantes,Bretagne,,France,Arzon,Bretagne,,,,,180,0,0,"22",tx,[21-50],français
La Rochelle,1789-09-03,Le Croisic,Nantes,Bretagne,,France,Baden,Bretagne,,,,,180,0,0,"26",tx,[21-50],français
La Rochelle,1789-01-21,Calais,Calais,Picardie,,France,Saint-Valery-sur-Somme,Picardie,,,,,360,0,0,"75",tx,[51-100],français
La Rochelle,1789-03-24,Calais,Calais,Picardie,,France,Morlaix,Bretagne,,,,,180,0,0,"75",tx,[51-100],français
Tonnay-Charente,1789-04-20,Bordeaux,Bordeaux,Guyenne,,France,Saint-Savinien,Saintonge,,,,,180,0,0,"26",tx,[21-50],français
La Rochelle,1789-04-20,Bordeaux,Bordeaux,Guyenne,,Grande-Bretagne,Liverpool,,,,,,360,0,0,"70",tx,[51-100],britannique
La Rochelle,1789-06-27,Bordeaux,Bordeaux,Guyenne,,Grande-Bretagne,Liverpool,,,,,,360,0,0,"70",tx,[51-100],britannique
La Rochelle,1789-09-24,Bordeaux,Bordeaux,Guyenne,,,,,,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-06-04,Bordeaux,Bordeaux,Guyenne,,,,,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-08-21,Bordeaux,Bordeaux,Guyenne,,,,,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-05-29,Bordeaux,Bordeaux,Guyenne,,,,,Sel,,,,180,0,0,"25",tx,[21-50],français
La Rochelle,1789-10-23,Le Croisic,Nantes,Bretagne,,France,Arzon,Bretagne,,,,,240,0,0,"30",tx,[21-50],français
La Rochelle,1789-05-01,Calais,Calais,Picardie,,France,Dieppe,Normandie,,,,,360,0,0,"100",tx,[51-100],français
Marans,1789-02-10,Bordeaux,Bordeaux,Guyenne,,France,Locmariaquer,Bretagne,Grain,,,,180,0,0,"16",tx,[1-20],français
Marennes,1789-04-23,Caen ,Caen,Normandie,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"73",tx,[51-100],français
La Rochelle,1789-07-17,Le Croisic,Nantes,Bretagne,,France,Locmariaquer,Bretagne,,,,,180,0,0,"150",tx,[101-200],français
La Rochelle,1789-12-02,Le Croisic,Nantes,Bretagne,,France,Locmariaquer,Bretagne,,,,,180,0,0,"17",tx,[1-20],français
Le Château-d'Oléron,1789-02-21,Côtes de Bretagne,Quimper,Bretagne,,France,Carnac,Bretagne,,,,,180,0,0,"24",tx,[21-50],français
La Rochelle,1789-02-12,Boulogne-sur-Mer,Boulogne,Picardie,,France,Rouen,Normandie,,,,,360,0,0,"55",tx,[51-100],français
La Rochelle,1789-02-12,Bordeaux,Bordeaux,Guyenne,,France,La Rochelle,Aunis,,,,,360,0,0,"35",tx,[21-50],français
Marennes,1789-07-15,Côtes de Bretagne,Quimper,Bretagne,,France,Pont-l'Abbé,Bretagne,Vin,,,,180,0,0,"12",tx,[1-20],français
Marennes,1789-05-09,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"56",tx,[51-100],français
Rochefort,1789-07-10,Nantes,Nantes,Bretagne,,France,Rhuys,Bretagne,Vide,,,,360,0,0,"130",tx,[101-200],français
Marans,1789-07-10,Bordeaux,Bordeaux,Guyenne,,France,Marans,Aunis,Blé,,,,180,0,0,"15",tx,[1-20],français
Saint-Denis d'Oléron,1789-05-06,Côtes de Bretagne,Quimper,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Vin,,,,180,0,0,"28",tx,[21-50],français
Ribérou,1789-08-07,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"10",tx,[1-20],français
Marans,1789-07-18,Côtes de Bretagne,Quimper,Bretagne,,France,Locmariaquer,Bretagne,Lest,,,,180,0,0,"18",tx,[1-20],français
Beauvoir-sur-Mer,1789-08-10,Gravelines,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,480,0,0,"40",tx,[21-50],français
Saint-Martin-de-Ré,1789-04-16,Bordeaux,Bordeaux,Guyenne,,,,,Grain,,,,480,0,0,"70",tx,[51-100],danois
Ars-en-Ré,1789-02-11,Saint-Malo,Saint-Malo,Bretagne,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"65",tx,[51-100],français
île de Bouin,1789-09-04,Redon,Vannes,Bretagne,,France,Noirmoutier,Poitou,Sel,,,,360,108,0,"70",tx,[51-100],français
Noirmoutier,1789-04-28,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-05-28,Honfleur,Honfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,360,0,0,"108",tx,[101-200],français
Marennes,1789-05-30,Honfleur,Honfleur,Normandie,,France,Quimper,Bretagne,Sel,,,,360,0,0,"116",tx,[101-200],français
Les Sables-d'Olonne,1789-04-11,Bordeaux,Bordeaux,Guyenne,,France,Plouharnel,Bretagne,Sel,,,,180,0,0,"24",tx,[21-50],français
